Product_Name,Product_ID,Year,Month,Day,Quantity_Demanded,Cost,Labour_wages,Energy_cost,Production_unit,Raw_materials,Destination,Distance_from_Pos
B,435207F,2018,8,12,568,1560,,,,,AHMEDABAD,20
B,435207F,2018,8,12,465,1560,,,,,VADODARA,142
B,435207F,2018,8,12,452,1560,,,,,GANDHINAGAR,28
B,435207F,2018,8,12,553,1560,,,,,SURAT,257
A,112054C,2018,8,13,599,692,,,,,AHMEDABAD,24
A,112054C,2018,8,13,496,692,,,,,VADODARA,125
A,112054C,2018,8,13,565,692,,,,,GANDHINAGAR,50
A,112054C,2018,8,13,573,692,,,,,SURAT,308
B,435207F,2018,8,13,456,1560,,,,,AHMEDABAD,13
B,435207F,2018,8,13,564,1560,,,,,VADODARA,101
B,435207F,2018,8,13,579,1560,,,,,GANDHINAGAR,40
B,435207F,2018,8,13,529,1560,,,,,SURAT,214
A,112054C,2018,8,14,558,692,,,,,AHMEDABAD,23
A,112054C,2018,8,14,590,692,,,,,VADODARA,124
A,112054C,2018,8,14,553,692,,,,,GANDHINAGAR,42
A,112054C,2018,8,14,474,692,,,,,SURAT,306
B,435207F,2018,8,14,500,1560,,,,,AHMEDABAD,15
B,435207F,2018,8,14,492,1560,,,,,VADODARA,109
B,435207F,2018,8,14,536,1560,,,,,GANDHINAGAR,39
B,435207F,2018,8,14,516,1560,,,,,SURAT,222
A,112054C,2018,8,15,456,692,,,,,AHMEDABAD,14
A,112054C,2018,8,15,469,692,,,,,VADODARA,135
A,112054C,2018,8,15,535,692,,,,,GANDHINAGAR,49
A,112054C,2018,8,15,500,692,,,,,SURAT,225
B,435207F,2018,8,15,533,1560,,,,,AHMEDABAD,12
B,435207F,2018,8,15,512,1560,,,,,VADODARA,128
B,435207F,2018,8,15,467,1560,,,,,GANDHINAGAR,34
B,435207F,2018,8,15,462,1560,,,,,SURAT,221
A,112054C,2018,8,16,592,692,,,,,AHMEDABAD,16
A,112054C,2018,8,16,517,692,,,,,VADODARA,85
A,112054C,2018,8,16,508,692,,,,,GANDHINAGAR,52
A,112054C,2018,8,16,521,692,,,,,SURAT,241
B,435207F,2018,8,16,559,1560,,,,,AHMEDABAD,22
B,435207F,2018,8,16,458,1560,,,,,VADODARA,145
B,435207F,2018,8,16,529,1560,,,,,GANDHINAGAR,28
B,435207F,2018,8,16,476,1560,,,,,SURAT,272
A,112054C,2018,8,17,506,692,,,,,AHMEDABAD,24
A,112054C,2018,8,17,504,692,,,,,VADODARA,100
A,112054C,2018,8,17,534,692,,,,,GANDHINAGAR,36
A,112054C,2018,8,17,550,692,,,,,SURAT,302
B,435207F,2018,8,17,523,1560,,,,,AHMEDABAD,11
B,435207F,2018,8,17,571,1560,,,,,VADODARA,88
B,435207F,2018,8,17,527,1560,,,,,GANDHINAGAR,35
B,435207F,2018,8,17,457,1560,,,,,SURAT,227
A,112054C,2018,8,18,520,692,,,,,AHMEDABAD,14
A,112054C,2018,8,18,479,692,,,,,VADODARA,144
A,112054C,2018,8,18,463,692,,,,,GANDHINAGAR,30
A,112054C,2018,8,18,503,692,,,,,SURAT,268
B,435207F,2018,8,18,490,1560,,,,,AHMEDABAD,13
B,435207F,2018,8,18,523,1560,,,,,VADODARA,154
B,435207F,2018,8,18,542,1560,,,,,GANDHINAGAR,27
B,435207F,2018,8,18,464,1560,,,,,SURAT,295
A,112054C,2018,8,19,552,692,,,,,AHMEDABAD,12
A,112054C,2018,8,19,536,692,,,,,VADODARA,125
A,112054C,2018,8,19,459,692,,,,,GANDHINAGAR,42
A,112054C,2018,8,19,511,692,,,,,SURAT,234
B,435207F,2018,8,19,591,1560,,,,,AHMEDABAD,18
B,435207F,2018,8,19,552,1560,,,,,VADODARA,102
B,435207F,2018,8,19,480,1560,,,,,GANDHINAGAR,44
B,435207F,2018,8,19,514,1560,,,,,SURAT,262
A,112054C,2018,8,20,485,692,,,,,AHMEDABAD,15
A,112054C,2018,8,20,588,692,,,,,VADODARA,159
A,112054C,2018,8,20,566,692,,,,,GANDHINAGAR,29
A,112054C,2018,8,20,572,692,,,,,SURAT,309
B,435207F,2018,8,20,488,1560,,,,,AHMEDABAD,21
B,435207F,2018,8,20,556,1560,,,,,VADODARA,138
B,435207F,2018,8,20,586,1560,,,,,GANDHINAGAR,38
B,435207F,2018,8,20,554,1560,,,,,SURAT,259
A,112054C,2018,8,21,457,692,,,,,AHMEDABAD,25
A,112054C,2018,8,21,565,692,,,,,VADODARA,151
A,112054C,2018,8,21,475,692,,,,,GANDHINAGAR,31
A,112054C,2018,8,21,480,692,,,,,SURAT,279
B,435207F,2018,8,21,524,1560,,,,,AHMEDABAD,23
B,435207F,2018,8,21,493,1560,,,,,VADODARA,139
B,435207F,2018,8,21,517,1560,,,,,GANDHINAGAR,35
B,435207F,2018,8,21,596,1560,,,,,SURAT,282
A,112054C,2018,8,22,544,692,,,,,AHMEDABAD,24
A,112054C,2018,8,22,547,692,,,,,VADODARA,153
A,112054C,2018,8,22,540,692,,,,,GANDHINAGAR,50
A,112054C,2018,8,22,467,692,,,,,SURAT,304
B,435207F,2018,8,22,482,1560,,,,,AHMEDABAD,22
B,435207F,2018,8,22,474,1560,,,,,VADODARA,137
B,435207F,2018,8,22,528,1560,,,,,GANDHINAGAR,50
B,435207F,2018,8,22,520,1560,,,,,SURAT,221
A,112054C,2018,8,23,463,692,,,,,AHMEDABAD,24
A,112054C,2018,8,23,522,692,,,,,VADODARA,133
A,112054C,2018,8,23,592,692,,,,,GANDHINAGAR,28
A,112054C,2018,8,23,482,692,,,,,SURAT,235
B,435207F,2018,8,23,497,1560,,,,,AHMEDABAD,20
B,435207F,2018,8,23,528,1560,,,,,VADODARA,115
B,435207F,2018,8,23,541,1560,,,,,GANDHINAGAR,31
B,435207F,2018,8,23,469,1560,,,,,SURAT,291
A,112054C,2018,8,24,526,692,,,,,AHMEDABAD,21
A,112054C,2018,8,24,497,692,,,,,VADODARA,147
A,112054C,2018,8,24,582,692,,,,,GANDHINAGAR,39
A,112054C,2018,8,24,453,692,,,,,SURAT,217
B,435207F,2018,8,24,558,1560,,,,,AHMEDABAD,19
B,435207F,2018,8,24,473,1560,,,,,VADODARA,109
B,435207F,2018,8,24,508,1560,,,,,GANDHINAGAR,38
B,435207F,2018,8,24,484,1560,,,,,SURAT,233
A,112054C,2018,8,25,567,692,,,,,AHMEDABAD,13
A,112054C,2018,8,25,566,692,,,,,VADODARA,155
A,112054C,2018,8,25,510,692,,,,,GANDHINAGAR,55
A,112054C,2018,8,25,590,692,,,,,SURAT,251
B,435207F,2018,8,25,548,1560,,,,,AHMEDABAD,16
B,435207F,2018,8,25,537,1560,,,,,VADODARA,125
B,435207F,2018,8,25,591,1560,,,,,GANDHINAGAR,32
B,435207F,2018,8,25,571,1560,,,,,SURAT,302
A,112054C,2018,8,26,521,692,,,,,AHMEDABAD,20
A,112054C,2018,8,26,569,692,,,,,VADODARA,134
A,112054C,2018,8,26,529,692,,,,,GANDHINAGAR,47
A,112054C,2018,8,26,587,692,,,,,SURAT,302
B,435207F,2018,8,26,477,1560,,,,,AHMEDABAD,13
B,435207F,2018,8,26,598,1560,,,,,VADODARA,115
B,435207F,2018,8,26,457,1560,,,,,GANDHINAGAR,26
B,435207F,2018,8,26,518,1560,,,,,SURAT,297
A,112054C,2018,8,27,464,692,,,,,AHMEDABAD,21
A,112054C,2018,8,27,489,692,,,,,VADODARA,159
A,112054C,2018,8,27,507,692,,,,,GANDHINAGAR,54
A,112054C,2018,8,27,483,692,,,,,SURAT,234
B,435207F,2018,8,27,483,1560,,,,,AHMEDABAD,21
B,435207F,2018,8,27,504,1560,,,,,VADODARA,135
B,435207F,2018,8,27,463,1560,,,,,GANDHINAGAR,29
B,435207F,2018,8,27,528,1560,,,,,SURAT,268
A,112054C,2018,8,28,523,692,,,,,AHMEDABAD,10
A,112054C,2018,8,28,453,692,,,,,VADODARA,150
A,112054C,2018,8,28,541,692,,,,,GANDHINAGAR,38
A,112054C,2018,8,28,470,692,,,,,SURAT,286
B,435207F,2018,8,28,528,1560,,,,,AHMEDABAD,20
B,435207F,2018,8,28,467,1560,,,,,VADODARA,158
B,435207F,2018,8,28,497,1560,,,,,GANDHINAGAR,30
B,435207F,2018,8,28,494,1560,,,,,SURAT,234
A,112054C,2018,8,29,511,692,,,,,AHMEDABAD,17
A,112054C,2018,8,29,581,692,,,,,VADODARA,87
A,112054C,2018,8,29,492,692,,,,,GANDHINAGAR,35
A,112054C,2018,8,29,588,692,,,,,SURAT,242
B,435207F,2018,8,29,504,1560,,,,,AHMEDABAD,23
B,435207F,2018,8,29,554,1560,,,,,VADODARA,141
B,435207F,2018,8,29,483,1560,,,,,GANDHINAGAR,42
B,435207F,2018,8,29,464,1560,,,,,SURAT,286
A,112054C,2018,8,30,538,692,,,,,AHMEDABAD,14
A,112054C,2018,8,30,558,692,,,,,VADODARA,149
A,112054C,2018,8,30,454,692,,,,,GANDHINAGAR,31
A,112054C,2018,8,30,471,692,,,,,SURAT,289
B,435207F,2018,8,30,599,1560,,,,,AHMEDABAD,25
B,435207F,2018,8,30,599,1560,,,,,VADODARA,160
B,435207F,2018,8,30,522,1560,,,,,GANDHINAGAR,49
B,435207F,2018,8,30,519,1560,,,,,SURAT,239
A,112054C,2018,8,31,537,692,,,,,AHMEDABAD,25
A,112054C,2018,8,31,454,692,,,,,VADODARA,138
A,112054C,2018,8,31,573,692,,,,,GANDHINAGAR,38
A,112054C,2018,8,31,507,692,,,,,SURAT,239
B,435207F,2018,8,31,519,1560,,,,,AHMEDABAD,17
B,435207F,2018,8,31,485,1560,,,,,VADODARA,152
B,435207F,2018,8,31,451,1560,,,,,GANDHINAGAR,38
B,435207F,2018,8,31,532,1560,,,,,SURAT,303
A,112054C,2018,9,1,550,567,,,,,AHMEDABAD,17
A,112054C,2018,9,1,600,567,,,,,VADODARA,85
A,112054C,2018,9,1,510,567,,,,,GANDHINAGAR,40
A,112054C,2018,9,1,464,567,,,,,SURAT,231
B,435207F,2018,9,1,557,1519,,,,,AHMEDABAD,11
B,435207F,2018,9,1,579,1519,,,,,VADODARA,154
B,435207F,2018,9,1,534,1519,,,,,GANDHINAGAR,34
B,435207F,2018,9,1,522,1519,,,,,SURAT,259
A,112054C,2018,9,2,497,567,,,,,AHMEDABAD,13
A,112054C,2018,9,2,522,567,,,,,VADODARA,155
A,112054C,2018,9,2,413,567,,,,,GANDHINAGAR,37
A,112054C,2018,9,2,455,567,,,,,SURAT,235
B,435207F,2018,9,2,453,1519,,,,,AHMEDABAD,24
B,435207F,2018,9,2,543,1519,,,,,VADODARA,133
B,435207F,2018,9,2,427,1519,,,,,GANDHINAGAR,44
B,435207F,2018,9,2,447,1519,,,,,SURAT,220
A,112054C,2018,9,3,419,567,,,,,AHMEDABAD,16
A,112054C,2018,9,3,350,567,,,,,VADODARA,149
A,112054C,2018,9,3,546,567,,,,,GANDHINAGAR,27
A,112054C,2018,9,3,490,567,,,,,SURAT,251
B,435207F,2018,9,3,458,1519,,,,,AHMEDABAD,12
B,435207F,2018,9,3,411,1519,,,,,VADODARA,154
B,435207F,2018,9,3,532,1519,,,,,GANDHINAGAR,47
B,435207F,2018,9,3,367,1519,,,,,SURAT,216
A,112054C,2018,9,4,505,567,,,,,AHMEDABAD,14
A,112054C,2018,9,4,376,567,,,,,VADODARA,154
A,112054C,2018,9,4,375,567,,,,,GANDHINAGAR,37
A,112054C,2018,9,4,416,567,,,,,SURAT,231
B,435207F,2018,9,4,400,1519,,,,,AHMEDABAD,15
B,435207F,2018,9,4,428,1519,,,,,VADODARA,109
B,435207F,2018,9,4,516,1519,,,,,GANDHINAGAR,55
B,435207F,2018,9,4,473,1519,,,,,SURAT,232
A,112054C,2018,9,5,386,567,,,,,AHMEDABAD,24
A,112054C,2018,9,5,437,567,,,,,VADODARA,97
A,112054C,2018,9,5,391,567,,,,,GANDHINAGAR,35
A,112054C,2018,9,5,488,567,,,,,SURAT,300
B,435207F,2018,9,5,376,1519,,,,,AHMEDABAD,17
B,435207F,2018,9,5,445,1519,,,,,VADODARA,128
B,435207F,2018,9,5,527,1519,,,,,GANDHINAGAR,54
B,435207F,2018,9,5,404,1519,,,,,SURAT,284
A,112054C,2018,9,6,408,567,,,,,AHMEDABAD,24
A,112054C,2018,9,6,428,567,,,,,VADODARA,131
A,112054C,2018,9,6,397,567,,,,,GANDHINAGAR,49
A,112054C,2018,9,6,456,567,,,,,SURAT,263
B,435207F,2018,9,6,512,1519,,,,,AHMEDABAD,20
B,435207F,2018,9,6,523,1519,,,,,VADODARA,142
B,435207F,2018,9,6,465,1519,,,,,GANDHINAGAR,50
B,435207F,2018,9,6,352,1519,,,,,SURAT,214
A,112054C,2018,9,7,362,567,,,,,AHMEDABAD,17
A,112054C,2018,9,7,422,567,,,,,VADODARA,127
A,112054C,2018,9,7,538,567,,,,,GANDHINAGAR,43
A,112054C,2018,9,7,433,567,,,,,SURAT,226
B,435207F,2018,9,7,545,1519,,,,,AHMEDABAD,25
B,435207F,2018,9,7,374,1519,,,,,VADODARA,92
B,435207F,2018,9,7,549,1519,,,,,GANDHINAGAR,31
B,435207F,2018,9,7,387,1519,,,,,SURAT,219
A,112054C,2018,9,8,527,567,,,,,AHMEDABAD,22
A,112054C,2018,9,8,361,567,,,,,VADODARA,143
A,112054C,2018,9,8,505,567,,,,,GANDHINAGAR,39
A,112054C,2018,9,8,545,567,,,,,SURAT,280
B,435207F,2018,9,8,357,1519,,,,,AHMEDABAD,23
B,435207F,2018,9,8,428,1519,,,,,VADODARA,122
B,435207F,2018,9,8,432,1519,,,,,GANDHINAGAR,46
B,435207F,2018,9,8,384,1519,,,,,SURAT,290
A,112054C,2018,9,9,435,567,,,,,AHMEDABAD,23
A,112054C,2018,9,9,489,567,,,,,VADODARA,156
A,112054C,2018,9,9,412,567,,,,,GANDHINAGAR,33
A,112054C,2018,9,9,422,567,,,,,SURAT,262
B,435207F,2018,9,9,536,1519,,,,,AHMEDABAD,22
B,435207F,2018,9,9,377,1519,,,,,VADODARA,154
B,435207F,2018,9,9,456,1519,,,,,GANDHINAGAR,25
B,435207F,2018,9,9,411,1519,,,,,SURAT,272
A,112054C,2018,9,10,438,567,,,,,AHMEDABAD,22
A,112054C,2018,9,10,434,567,,,,,VADODARA,119
A,112054C,2018,9,10,491,567,,,,,GANDHINAGAR,49
A,112054C,2018,9,10,478,567,,,,,SURAT,229
B,435207F,2018,9,10,364,1519,,,,,AHMEDABAD,15
B,435207F,2018,9,10,461,1519,,,,,VADODARA,130
B,435207F,2018,9,10,418,1519,,,,,GANDHINAGAR,32
B,435207F,2018,9,10,411,1519,,,,,SURAT,279
A,112054C,2018,9,11,389,567,,,,,AHMEDABAD,13
A,112054C,2018,9,11,538,567,,,,,VADODARA,119
A,112054C,2018,9,11,485,567,,,,,GANDHINAGAR,50
A,112054C,2018,9,11,379,567,,,,,SURAT,265
B,435207F,2018,9,11,476,1519,,,,,AHMEDABAD,18
B,435207F,2018,9,11,475,1519,,,,,VADODARA,93
B,435207F,2018,9,11,441,1519,,,,,GANDHINAGAR,25
B,435207F,2018,9,11,351,1519,,,,,SURAT,305
A,112054C,2018,9,12,375,567,,,,,AHMEDABAD,11
A,112054C,2018,9,12,520,567,,,,,VADODARA,147
A,112054C,2018,9,12,424,567,,,,,GANDHINAGAR,48
A,112054C,2018,9,12,517,567,,,,,SURAT,287
B,435207F,2018,9,12,444,1519,,,,,AHMEDABAD,10
B,435207F,2018,9,12,384,1519,,,,,VADODARA,155
B,435207F,2018,9,12,545,1519,,,,,GANDHINAGAR,47
B,435207F,2018,9,12,540,1519,,,,,SURAT,238
A,112054C,2018,9,13,480,567,,,,,AHMEDABAD,23
A,112054C,2018,9,13,385,567,,,,,VADODARA,100
A,112054C,2018,9,13,414,567,,,,,GANDHINAGAR,54
A,112054C,2018,9,13,503,567,,,,,SURAT,293
B,435207F,2018,9,13,376,1519,,,,,AHMEDABAD,16
B,435207F,2018,9,13,480,1519,,,,,VADODARA,150
B,435207F,2018,9,13,466,1519,,,,,GANDHINAGAR,29
B,435207F,2018,9,13,477,1519,,,,,SURAT,215
A,112054C,2018,9,14,455,567,,,,,AHMEDABAD,25
A,112054C,2018,9,14,393,567,,,,,VADODARA,118
A,112054C,2018,9,14,426,567,,,,,GANDHINAGAR,28
A,112054C,2018,9,14,452,567,,,,,SURAT,227
B,435207F,2018,9,14,459,1519,,,,,AHMEDABAD,23
B,435207F,2018,9,14,382,1519,,,,,VADODARA,98
B,435207F,2018,9,14,451,1519,,,,,GANDHINAGAR,49
B,435207F,2018,9,14,411,1519,,,,,SURAT,252
A,112054C,2018,9,15,382,567,,,,,AHMEDABAD,25
A,112054C,2018,9,15,498,567,,,,,VADODARA,89
A,112054C,2018,9,15,464,567,,,,,GANDHINAGAR,28
A,112054C,2018,9,15,350,567,,,,,SURAT,301
B,435207F,2018,9,15,420,1519,,,,,AHMEDABAD,22
B,435207F,2018,9,15,367,1519,,,,,VADODARA,106
B,435207F,2018,9,15,453,1519,,,,,GANDHINAGAR,26
B,435207F,2018,9,15,426,1519,,,,,SURAT,306
A,112054C,2018,9,16,487,567,,,,,AHMEDABAD,14
A,112054C,2018,9,16,495,567,,,,,VADODARA,105
A,112054C,2018,9,16,540,567,,,,,GANDHINAGAR,52
A,112054C,2018,9,16,526,567,,,,,SURAT,268
B,435207F,2018,9,16,408,1519,,,,,AHMEDABAD,16
B,435207F,2018,9,16,492,1519,,,,,VADODARA,92
B,435207F,2018,9,16,468,1519,,,,,GANDHINAGAR,31
B,435207F,2018,9,16,518,1519,,,,,SURAT,302
A,112054C,2018,9,17,512,567,,,,,AHMEDABAD,19
A,112054C,2018,9,17,546,567,,,,,VADODARA,152
A,112054C,2018,9,17,479,567,,,,,GANDHINAGAR,29
A,112054C,2018,9,17,378,567,,,,,SURAT,264
B,435207F,2018,9,17,488,1519,,,,,AHMEDABAD,20
B,435207F,2018,9,17,405,1519,,,,,VADODARA,135
B,435207F,2018,9,17,419,1519,,,,,GANDHINAGAR,42
B,435207F,2018,9,17,467,1519,,,,,SURAT,225
A,112054C,2018,9,18,542,567,,,,,AHMEDABAD,13
A,112054C,2018,9,18,540,567,,,,,VADODARA,99
A,112054C,2018,9,18,366,567,,,,,GANDHINAGAR,32
A,112054C,2018,9,18,482,567,,,,,SURAT,294
B,435207F,2018,9,18,432,1519,,,,,AHMEDABAD,18
B,435207F,2018,9,18,376,1519,,,,,VADODARA,95
B,435207F,2018,9,18,371,1519,,,,,GANDHINAGAR,44
B,435207F,2018,9,18,407,1519,,,,,SURAT,233
A,112054C,2018,9,19,364,567,,,,,AHMEDABAD,25
A,112054C,2018,9,19,362,567,,,,,VADODARA,122
A,112054C,2018,9,19,543,567,,,,,GANDHINAGAR,39
A,112054C,2018,9,19,540,567,,,,,SURAT,219
B,435207F,2018,9,19,408,1519,,,,,AHMEDABAD,15
B,435207F,2018,9,19,521,1519,,,,,VADODARA,150
B,435207F,2018,9,19,387,1519,,,,,GANDHINAGAR,53
B,435207F,2018,9,19,395,1519,,,,,SURAT,220
A,112054C,2018,9,20,439,567,,,,,AHMEDABAD,16
A,112054C,2018,9,20,358,567,,,,,VADODARA,131
A,112054C,2018,9,20,496,567,,,,,GANDHINAGAR,50
A,112054C,2018,9,20,357,567,,,,,SURAT,292
B,435207F,2018,9,20,499,1519,,,,,AHMEDABAD,11
B,435207F,2018,9,20,469,1519,,,,,VADODARA,142
B,435207F,2018,9,20,477,1519,,,,,GANDHINAGAR,50
B,435207F,2018,9,20,487,1519,,,,,SURAT,278
A,112054C,2018,9,21,484,567,,,,,AHMEDABAD,16
A,112054C,2018,9,21,425,567,,,,,VADODARA,134
A,112054C,2018,9,21,545,567,,,,,GANDHINAGAR,31
A,112054C,2018,9,21,548,567,,,,,SURAT,239
B,435207F,2018,9,21,486,1519,,,,,AHMEDABAD,18
B,435207F,2018,9,21,421,1519,,,,,VADODARA,113
B,435207F,2018,9,21,459,1519,,,,,GANDHINAGAR,35
B,435207F,2018,9,21,381,1519,,,,,SURAT,272
A,112054C,2018,9,22,422,567,,,,,AHMEDABAD,20
A,112054C,2018,9,22,516,567,,,,,VADODARA,148
A,112054C,2018,9,22,485,567,,,,,GANDHINAGAR,29
A,112054C,2018,9,22,422,567,,,,,SURAT,256
B,435207F,2018,9,22,404,1519,,,,,AHMEDABAD,16
B,435207F,2018,9,22,477,1519,,,,,VADODARA,132
B,435207F,2018,9,22,365,1519,,,,,GANDHINAGAR,47
B,435207F,2018,9,22,487,1519,,,,,SURAT,252
A,112054C,2018,9,23,543,567,,,,,AHMEDABAD,13
A,112054C,2018,9,23,512,567,,,,,VADODARA,141
A,112054C,2018,9,23,423,567,,,,,GANDHINAGAR,47
A,112054C,2018,9,23,358,567,,,,,SURAT,230
B,435207F,2018,9,23,443,1519,,,,,AHMEDABAD,11
B,435207F,2018,9,23,487,1519,,,,,VADODARA,88
B,435207F,2018,9,23,443,1519,,,,,GANDHINAGAR,43
B,435207F,2018,9,23,427,1519,,,,,SURAT,218
A,112054C,2018,9,24,513,567,,,,,AHMEDABAD,12
A,112054C,2018,9,24,516,567,,,,,VADODARA,142
A,112054C,2018,9,24,430,567,,,,,GANDHINAGAR,50
A,112054C,2018,9,24,381,567,,,,,SURAT,287
B,435207F,2018,9,24,413,1519,,,,,AHMEDABAD,10
B,435207F,2018,9,24,412,1519,,,,,VADODARA,153
B,435207F,2018,9,24,453,1519,,,,,GANDHINAGAR,45
B,435207F,2018,9,24,419,1519,,,,,SURAT,231
A,112054C,2018,9,25,381,567,,,,,AHMEDABAD,21
A,112054C,2018,9,25,546,567,,,,,VADODARA,99
A,112054C,2018,9,25,391,567,,,,,GANDHINAGAR,35
A,112054C,2018,9,25,429,567,,,,,SURAT,306
B,435207F,2018,9,25,456,1519,,,,,AHMEDABAD,17
B,435207F,2018,9,25,503,1519,,,,,VADODARA,139
B,435207F,2018,9,25,462,1519,,,,,GANDHINAGAR,50
B,435207F,2018,9,25,357,1519,,,,,SURAT,217
A,112054C,2018,9,26,483,567,,,,,AHMEDABAD,21
A,112054C,2018,9,26,518,567,,,,,VADODARA,139
A,112054C,2018,9,26,541,567,,,,,GANDHINAGAR,40
A,112054C,2018,9,26,495,567,,,,,SURAT,212
B,435207F,2018,9,26,423,1519,,,,,AHMEDABAD,20
B,435207F,2018,9,26,484,1519,,,,,VADODARA,119
B,435207F,2018,9,26,541,1519,,,,,GANDHINAGAR,45
B,435207F,2018,9,26,355,1519,,,,,SURAT,292
A,112054C,2018,9,27,534,567,,,,,AHMEDABAD,23
A,112054C,2018,9,27,354,567,,,,,VADODARA,156
A,112054C,2018,9,27,455,567,,,,,GANDHINAGAR,30
A,112054C,2018,9,27,468,567,,,,,SURAT,242
B,435207F,2018,9,27,411,1519,,,,,AHMEDABAD,24
B,435207F,2018,9,27,391,1519,,,,,VADODARA,96
B,435207F,2018,9,27,452,1519,,,,,GANDHINAGAR,41
B,435207F,2018,9,27,388,1519,,,,,SURAT,284
A,112054C,2018,9,28,496,567,,,,,AHMEDABAD,18
A,112054C,2018,9,28,456,567,,,,,VADODARA,101
A,112054C,2018,9,28,472,567,,,,,GANDHINAGAR,37
A,112054C,2018,9,28,501,567,,,,,SURAT,217
B,435207F,2018,9,28,382,1519,,,,,AHMEDABAD,22
B,435207F,2018,9,28,526,1519,,,,,VADODARA,94
B,435207F,2018,9,28,520,1519,,,,,GANDHINAGAR,41
B,435207F,2018,9,28,446,1519,,,,,SURAT,212
A,112054C,2018,9,29,548,567,,,,,AHMEDABAD,14
A,112054C,2018,9,29,398,567,,,,,VADODARA,92
A,112054C,2018,9,29,536,567,,,,,GANDHINAGAR,47
A,112054C,2018,9,29,367,567,,,,,SURAT,254
B,435207F,2018,9,29,510,1519,,,,,AHMEDABAD,18
B,435207F,2018,9,29,363,1519,,,,,VADODARA,101
B,435207F,2018,9,29,398,1519,,,,,GANDHINAGAR,35
B,435207F,2018,9,29,477,1519,,,,,SURAT,220
A,112054C,2018,9,30,511,567,,,,,AHMEDABAD,23
A,112054C,2018,9,30,427,567,,,,,VADODARA,126
A,112054C,2018,9,30,352,567,,,,,GANDHINAGAR,42
A,112054C,2018,9,30,438,567,,,,,SURAT,240
B,435207F,2018,9,30,508,1519,,,,,AHMEDABAD,21
B,435207F,2018,9,30,517,1519,,,,,VADODARA,153
B,435207F,2018,9,30,426,1519,,,,,GANDHINAGAR,27
B,435207F,2018,9,30,379,1519,,,,,SURAT,298
A,112054C,2018,10,1,499,742,,,,,AHMEDABAD,13
A,112054C,2018,10,1,356,742,,,,,VADODARA,122
A,112054C,2018,10,1,363,742,,,,,GANDHINAGAR,50
A,112054C,2018,10,1,454,742,,,,,SURAT,271
B,435207F,2018,10,1,542,1656,,,,,AHMEDABAD,16
B,435207F,2018,10,1,429,1656,,,,,VADODARA,138
B,435207F,2018,10,1,401,1656,,,,,GANDHINAGAR,39
B,435207F,2018,10,1,466,1656,,,,,SURAT,234
A,112054C,2018,10,2,376,742,,,,,AHMEDABAD,19
A,112054C,2018,10,2,373,742,,,,,VADODARA,128
A,112054C,2018,10,2,446,742,,,,,GANDHINAGAR,30
A,112054C,2018,10,2,480,742,,,,,SURAT,257
B,435207F,2018,10,2,500,1656,,,,,AHMEDABAD,15
B,435207F,2018,10,2,490,1656,,,,,VADODARA,140
B,435207F,2018,10,2,431,1656,,,,,GANDHINAGAR,36
B,435207F,2018,10,2,504,1656,,,,,SURAT,258
A,112054C,2018,10,3,608,742,,,,,AHMEDABAD,24
A,112054C,2018,10,3,425,742,,,,,VADODARA,156
A,112054C,2018,10,3,636,742,,,,,GANDHINAGAR,51
A,112054C,2018,10,3,621,742,,,,,SURAT,212
B,435207F,2018,10,3,580,1656,,,,,AHMEDABAD,12
B,435207F,2018,10,3,585,1656,,,,,VADODARA,136
B,435207F,2018,10,3,600,1656,,,,,GANDHINAGAR,27
B,435207F,2018,10,3,597,1656,,,,,SURAT,254
A,112054C,2018,10,4,609,742,,,,,AHMEDABAD,15
A,112054C,2018,10,4,467,742,,,,,VADODARA,155
A,112054C,2018,10,4,407,742,,,,,GANDHINAGAR,33
A,112054C,2018,10,4,559,742,,,,,SURAT,268
B,435207F,2018,10,4,503,1656,,,,,AHMEDABAD,22
B,435207F,2018,10,4,403,1656,,,,,VADODARA,111
B,435207F,2018,10,4,442,1656,,,,,GANDHINAGAR,29
B,435207F,2018,10,4,518,1656,,,,,SURAT,307
A,112054C,2018,10,5,527,742,,,,,AHMEDABAD,13
A,112054C,2018,10,5,481,742,,,,,VADODARA,102
A,112054C,2018,10,5,557,742,,,,,GANDHINAGAR,25
A,112054C,2018,10,5,617,742,,,,,SURAT,251
B,435207F,2018,10,5,601,1656,,,,,AHMEDABAD,11
B,435207F,2018,10,5,541,1656,,,,,VADODARA,112
B,435207F,2018,10,5,455,1656,,,,,GANDHINAGAR,36
B,435207F,2018,10,5,522,1656,,,,,SURAT,233
A,112054C,2018,10,6,511,742,,,,,AHMEDABAD,21
A,112054C,2018,10,6,625,742,,,,,VADODARA,113
A,112054C,2018,10,6,458,742,,,,,GANDHINAGAR,48
A,112054C,2018,10,6,551,742,,,,,SURAT,242
B,435207F,2018,10,6,544,1656,,,,,AHMEDABAD,15
B,435207F,2018,10,6,614,1656,,,,,VADODARA,95
B,435207F,2018,10,6,556,1656,,,,,GANDHINAGAR,28
B,435207F,2018,10,6,584,1656,,,,,SURAT,258
A,112054C,2018,10,7,505,742,,,,,AHMEDABAD,13
A,112054C,2018,10,7,517,742,,,,,VADODARA,109
A,112054C,2018,10,7,648,742,,,,,GANDHINAGAR,43
A,112054C,2018,10,7,623,742,,,,,SURAT,244
B,435207F,2018,10,7,532,1656,,,,,AHMEDABAD,11
